filename,run_case,run_num,case_num,Sref,Cref,Bref,Xref,alpha,beta,Mach,V,r_rate,p_rate,q_rate,pb2V,qc2V,rb2V,CL,CD,CDind,CY,Cl,Cm,Cn,e,CLa,CLb,CYa,CYb,Cla,Clb,Cma,Cmb,Cna,Cnb,CLp,CLq,CLr,CYp,CYq,CYr,Clp,Clq,Clr,Cmp,Cmq,Cmr,Cnp,Cnq,Cnr,Xnp,spiral_stab,CLd1,CYd1,Cld1,Cmd1,Cnd1,CDffd1,ed1
run_02_case18_ST.txt,V=  3.0  a=   9.0  b= 10.0  flap=0.0,2,18,0.3648,0.318,1.2,0.23,9,10,0,3,NaN,0,NaN,-0,0,-0,0.93321,0.07388,0.0738833,-0.00333,-0.03465,-0.18323,0.00033,0.9907,3.346231,-0.311876,-0.004267,-0.018111,-0.137406,-0.187781,-0.222626,0.049941,0.056341,0.463561,0.004761,4.675894,-0.010469,0.326543,-0.014358,-0.042069,-0.293789,-0.138428,0.255113,-0.002471,-1.504796,0.007602,-0.101665,0.022586,-0.019866,0.251157,0.463561,0.002284,-3.1e-05,-0.000491,-0.00134,2.6e-05,0.000395,-0.000302
run_02_case19_ST.txt,V=  3.0  a=   9.0  b= 15.0  flap=0.0,2,19,0.3648,0.318,1.2,0.23,9,15,0,3,NaN,0,NaN,-0,0,-0,0.89962,0.0715,0.0714986,-0.00485,-0.05066,-0.17785,0.00048,0.9889,3.218725,-0.455933,-0.006052,-0.016686,-0.20088,-0.17306,-0.214171,0.073009,0.082343,0.463572,0.007114,4.586243,-0.015607,0.320285,-0.021276,-0.041263,-0.288156,-0.206327,0.250222,-0.003684,-1.475945,0.011331,-0.099716,0.033648,-0.019485,0.251159,0.463572,0.002194,-4.5e-05,-0.000718,-0.001283,3.7e-05,0.000381,-0.000307
run_02_case20_ST.txt,V=  3.0  a=   9.0  b= 20.0  flap=0.0,2,20,0.3648,0.318,1.2,0.23,9,20,0,3,NaN,0,NaN,-0,0,-0,0.85404,0.06826,0.0682626,-0.00622,-0.06512,-0.17055,0.00061,0.9862,3.045674,-0.586137,-0.007658,-0.014754,-0.25825,-0.153081,-0.202696,0.093858,0.105843,0.463585,0.009414,4.461689,-0.020626,0.31159,-0.028032,-0.040143,-0.28033,-0.272656,0.243426,-0.004868,-1.43586,0.014973,-0.097009,0.044454,-0.018956,0.251164,0.463585,0.002071,-5.8e-05,-0.000923,-0.001205,4.8e-05,0.000363,-0.000314
run_02_case21_ST.txt,V=  3.0  a=  12.0  b=  0.0  flap=0.0,2,21,0.3648,0.318,1.2,0.23,12,0,0,3,NaN,0,NaN,-0,0,-0,1.1379,0.10674,0.1067419,-5e-05,0,-0.19901,1e-05,0.9928,3.314089,4e-06,-0.000514,-0.020449,2e-05,-0.240928,-0.204385,0,5.8e-05,0.411512,-6.7e-05,4.702022,1.2e-05,0.403195,-0.000337,-0.074714,-0.287237,9e-06,0.306721,0,-1.51325,-0,-0.127145,4.2e-05,-0.027754,0.249612,0.411512,0.002275,-0,0,-0.001349,0,0.000475,-0.000229
run_02_case22_ST.txt,V=  3.0  a=  12.0  b=  5.0  flap=0.0,2,22,0.3648,0.318,1.2,0.23,12,5,0,3,NaN,0,NaN,-0,0,-0,1.12963,0.10603,0.1060331,-0.00183,-0.02142,-0.19781,0.00016,0.9925,3.288815,-0.189223,-0.002397,-0.020129,-0.066379,-0.237268,-0.202832,0.02733,0.035777,0.411521,0.002059,4.684131,-0.005298,0.401664,-0.00742,-0.07443,-0.286144,-0.068784,0.305553,-0.001039,-1.507492,0.003875,-0.126661,0.014983,-0.027648,0.249612,0.411521,0.002257,-2e-05,-0.000247,-0.001338,1.2e-05,0.000471,-0.00023
run_02_case23_ST.txt,V=  3.0  a=  12.0  b= 10.0  flap=0.0,2,23,0.3648,0.318,1.2,0.23,12,10,0,3,NaN,0,NaN,-0,0,-0,1.10505,0.10393,0.1039317,-0.00355,-0.04218,-0.19426,0.0003,0.9918,3.213752,-0.372701,-0.004215,-0.019198,-0.130761,-0.226399,-0.198222,0.05383,0.070409,0.41153,0.004169,4.63059,-0.010568,0.397075,-0.014446,-0.07358,-0.282874,-0.137054,0.302061,-0.00207,-1.49026,0.007721,-0.125214,0.02981,-0.027332,0.249614,0.41153,0.002204,-4e-05,-0.000486,-0.001304,2.3e-05,0.000461,-0.000233
run_02_case24_ST.txt,V=  3.0  a=  12.0  b= 15.0  flap=0.0,2,24,0.3648,0.318,1.2,0.23,12,15,0,3,NaN,0,NaN,-0,0,-0,1.06491,0.1005,0.1005019,-0.00516,-0.06167,-0.18846,0.00044,0.9905,3.091183,-0.544855,-0.005912,-0.017683,-0.191169,-0.20865,-0.190693,0.078694,0.102903,0.411541,0.006247,4.541809,-0.015758,0.389465,-0.021362,-0.072169,-0.27745,-0.204281,0.296269,-0.003086,-1.461687,0.011508,-0.122813,0.04441,-0.026808,0.249617,0.411541,0.002116,-5.9e-05,-0.000711,-0.001248,3.3e-05,0.000445,-0.000238
run_02_case25_ST.txt,V=  3.0  a=  12.0  b= 20.0  flap=0.0,2,25,0.3648,0.318,1.2,0.23,12,20,0,3,NaN,0,NaN,-0,0,-0,1.01043,0.09585,0.0958476,-0.00662,-0.07928,-0.18059,0.00056,0.9887,2.92483,-0.700454,-0.007438,-0.015632,-0.245769,-0.184562,-0.180476,0.101167,0.132271,0.411554,0.008278,4.418461,-0.020828,0.37889,-0.028116,-0.07021,-0.269915,-0.269954,0.288223,-0.004078,-1.42199,0.015208,-0.119478,0.058673,-0.02608,0.249622,0.411554,0.001998,-7.6e-05,-0.000914,-0.001172,4.3e-05,0.000423,-0.000245
run_03_case01_ST.txt,V=  3.0  a=  15.0  b=  0.0  flap=0.0,3,1,0.3648,0.318,1.2,0.23,15,0,0,3,NaN,0,NaN,-0,0,-0,1.30738,0.14146,0.1414626,-8e-05,0,-0.209,1e-05,0.9932,3.156158,7e-06,-0.000638,-0.021558,3e-05,-0.27977,-0.176982,0,7e-05,0.375136,-0.000104,4.644168,2.5e-05,0.471078,-0.000426,-0.114021,-0.274439,1.4e-05,0.352443,0,-1.494343,-0,-0.151816,5.1e-05,-0.036187,0.247832,0.375136,0.002178,-0,0,-0.001305,0,0.000537,-0.000184
run_03_case02_ST.txt,V=  3.0  a=  15.0  b=  5.0  flap=0.0,3,2,0.3648,0.318,1.2,0.23,15,5,0,3,NaN,0,NaN,-0,0,-0,1.29781,0.14051,0.1405086,-0.00195,-0.02518,-0.20773,0.00015,0.9931,3.132065,-0.218786,-0.002424,-0.021216,-0.062272,-0.27552,-0.175638,0.029066,0.042533,0.375145,0.001736,4.626496,-0.005309,0.469288,-0.007508,-0.113588,-0.273394,-0.067903,0.351102,-0.000835,-1.488656,0.003924,-0.151239,0.018572,-0.036049,0.247833,0.375145,0.002161,-2.5e-05,-0.000244,-0.001294,1e-05,0.000533,-0.000185
run_03_case03_ST.txt,V=  3.0  a=  15.0  b= 10.0  flap=0.0,3,3,0.3648,0.318,1.2,0.23,15,10,0,3,NaN,0,NaN,-0,0,-0,1.26939,0.13768,0.1376801,-0.00377,-0.0496,-0.20395,0.00028,0.9925,3.060511,-0.430931,-0.004147,-0.02023,-0.122681,-0.262899,-0.171645,0.057248,0.083705,0.375154,0.003561,4.573616,-0.010603,0.463927,-0.014533,-0.11229,-0.270269,-0.135304,0.347089,-0.001663,-1.47164,0.007819,-0.14951,0.036952,-0.035637,0.247835,0.375154,0.00211,-4.9e-05,-0.00048,-0.001261,2e-05,0.000522,-0.000187
run_03_case04_ST.txt,V=  3.0  a=  15.0  b= 15.0  flap=0.0,3,4,0.3648,0.318,1.2,0.23,15,15,0,3,NaN,0,NaN,-0,0,-0,1.22298,0.13306,0.1330631,-0.00547,-0.07251,-0.19779,0.0004,0.9916,2.943666,-0.629982,-0.005753,-0.018629,-0.179362,-0.242289,-0.165127,0.083691,0.122334,0.375164,0.005361,4.485925,-0.015816,0.455035,-0.021448,-0.110138,-0.265087,-0.201675,0.340434,-0.002479,-1.443424,0.011654,-0.146644,0.05505,-0.034953,0.247838,0.375164,0.002026,-7.2e-05,-0.000701,-0.001206,2.9e-05,0.000503,-0.000192
run_03_case05_ST.txt,V=  3.0  a=  15.0  b= 20.0  flap=0.0,3,5,0.3648,0.318,1.2,0.23,15,20,0,3,NaN,0,NaN,-0,0,-0,1.15999,0.1268,0.1267978,-0.007,-0.09322,-0.18942,0.00051,0.9902,2.785084,-0.809892,-0.007194,-0.016462,-0.230593,-0.214318,-0.156279,0.107591,0.157248,0.375177,0.007119,4.364096,-0.020909,0.442679,-0.028199,-0.107147,-0.257888,-0.26651,0.331188,-0.003276,-1.404222,0.0154,-0.142662,0.07273,-0.034004,0.247844,0.375177,0.001912,-9.3e-05,-0.000902,-0.001133,3.8e-05,0.000478,-0.000198
run_03_case06_ST.txt,V=  6.0  a= -15.0  b=  0.0  flap=0.0,3,6,0.3648,0.318,1.2,0.23,-15,0,0,6,NaN,0,NaN,-0,0,-0,-0.57486,0.02605,0.0260456,-9e-05,-0,-0.06451,1e-05,0.9932,3.583271,8e-06,0.000679,-0.008353,2.9e-05,0.153212,-0.323554,0,-6.8e-05,0.115829,-0.000113,4.658019,-3.5e-05,-0.277254,0.00047,-0.07385,-0.309663,1.4e-05,-0.153355,0,-1.494342,0,0.075863,-5.1e-05,-0.005123,0.258714,0.115829,0.002425,0,0,-0.00141,-0,-0.000235,-0.000101
run_03_case07_ST.txt,V=  6.0  a= -15.0  b=  5.0  flap=0.0,3,7,0.3648,0.318,1.2,0.23,-15,5,0,6,NaN,0,NaN,-0,0,-0,-0.57012,0.02578,0.0257767,-0.00082,0.01384,-0.06433,0.00027,0.9923,3.556119,0.108365,-0.001814,-0.00821,-0.067897,0.150884,-0.321096,0.003975,-0.03279,0.115835,0.004062,4.640292,-0.003926,-0.276196,-0.006616,-0.073568,-0.308484,-0.068065,-0.152771,-0.002685,-1.488656,0.002981,0.075574,-0.017969,-0.005103,0.258713,0.115835,0.002406,2.3e-05,-0.000245,-0.001398,2.3e-05,-0.000233,-0.000117
run_03_case08_ST.txt,V=  6.0  a= -15.0  b= 10.0  flap=0.0,3,8,0.3648,0.318,1.2,0.23,-15,10,0,6,NaN,0,NaN,-0,0,-0,-0.55605,0.02497,0.024973,-0.00152,0.02726,-0.06382,0.00053,0.9894,3.475503,0.213429,-0.004241,-0.007818,-0.133759,0.143973,-0.313797,0.007829,-0.064517,0.115842,0.008208,4.587249,-0.007787,-0.273036,-0.013651,-0.072726,-0.304958,-0.135626,-0.151025,-0.00535,-1.47164,0.00594,0.07471,-0.035751,-0.005045,0.258712,0.115842,0.002349,4.5e-05,-0.000483,-0.001362,4.5e-05,-0.000228,-0.000166
run_03_case09_ST.txt,V=  6.0  a= -15.0  b= 15.0  flap=0.0,3,9,0.3648,0.318,1.2,0.23,-15,15,0,6,NaN,0,NaN,-0,0,-0,-0.53306,0.02366,0.0236589,-0.00218,0.03986,-0.06297,0.00077,0.9844,3.343871,0.312008,-0.006529,-0.007188,-0.195556,0.132686,-0.30188,0.011445,-0.094285,0.115849,0.01229,4.499294,-0.011589,-0.267798,-0.020583,-0.071331,-0.299111,-0.202154,-0.148129,-0.007974,-1.443424,0.008853,0.073277,-0.053261,-0.004948,0.258709,0.115849,0.002257,6.6e-05,-0.000706,-0.001304,6.5e-05,-0.000218,-0.000249
run_03_case10_ST.txt,V=  6.0  a= -15.0  b= 20.0  flap=0.0,3,10,0.3648,0.318,1.2,0.23,-15,20,0,6,NaN,0,NaN,-0,0,-0,-0.50187,0.02187,0.0218743,-0.00277,0.05124,-0.06183,0.00098,0.977,3.165223,0.401107,-0.008608,-0.006339,-0.251412,0.117369,-0.285705,0.014713,-0.121189,0.115858,0.016279,4.377098,-0.015302,-0.260523,-0.027357,-0.069393,-0.290987,-0.267144,-0.144106,-0.010537,-1.404222,0.011699,0.071287,-0.070366,-0.004814,0.258704,0.115858,0.002131,8.4e-05,-0.000908,-0.001226,8.4e-05,-0.000205,-0.00037
run_03_case11_ST.txt,V=  6.0  a= -12.0  b=  0.0  flap=0.0,3,11,0.3648,0.318,1.2,0.23,-12,0,0,6,NaN,0,NaN,-0,0,-0,-0.38501,0.01167,0.0116652,-6e-05,-0,-0.08147,1e-05,0.989,3.664275,5e-06,0.000557,-0.009841,1.9e-05,0.111291,-0.323617,0,-5.7e-05,0.088569,-7.5e-05,4.713289,-1.9e-05,-0.205553,0.000382,-0.042036,-0.316169,9e-06,-0.102124,0,-1.51325,0,0.05322,-4.1e-05,-0.002164,0.258085,0.088569,0.002477,0,0,-0.001434,-0,-0.000154,-0.000511
run_03_case12_ST.txt,V=  6.0  a= -12.0  b=  5.0  flap=0.0,3,12,0.3648,0.318,1.2,0.23,-12,5,0,6,NaN,0,NaN,-0,0,-0,-0.38171,0.01152,0.0115248,-0.00092,0.00993,-0.08116,0.00026,0.9869,3.636491,0.075471,-0.001893,-0.009681,-0.070955,0.109601,-0.321158,0.00692,-0.0255,0.088576,0.003951,4.695354,-0.004156,-0.204768,-0.006703,-0.041875,-0.314965,-0.068914,-0.101735,-0.002525,-1.507492,0.003118,0.053017,-0.014372,-0.002156,0.258084,0.088576,0.002458,1.8e-05,-0.000248,-0.001422,2.2e-05,-0.000152,-0.000554
run_03_case13_ST.txt,V=  6.0  a= -12.0  b= 10.0  flap=0.0,3,13,0.3648,0.318,1.2,0.23,-12,10,0,6,NaN,0,NaN,-0,0,-0,-0.3719,0.0111,0.0111034,-0.00174,0.01956,-0.08026,0.0005,0.9805,3.55399,0.148643,-0.004277,-0.009227,-0.139773,0.10458,-0.313858,0.013629,-0.050169,0.088582,0.007947,4.641681,-0.008261,-0.202425,-0.013738,-0.041395,-0.311365,-0.137313,-0.100572,-0.005032,-1.49026,0.006212,0.052411,-0.028594,-0.002132,0.258083,0.088582,0.0024,3.6e-05,-0.000489,-0.001386,4.3e-05,-0.000148,-0.000684
run_03_case14_ST.txt,V=  6.0  a= -12.0  b= 15.0  flap=0.0,3,14,0.3648,0.318,1.2,0.23,-12,15,0,6,NaN,0,NaN,-0,0,-0,-0.3559,0.01041,0.0104137,-0.00252,0.0286,-0.0788,0.00073,0.9695,3.41928,0.217299,-0.006523,-0.008492,-0.204343,0.096382,-0.301938,0.019924,-0.073314,0.08859,0.011883,4.552684,-0.012303,-0.198541,-0.020667,-0.040601,-0.305395,-0.204666,-0.098644,-0.0075,-1.461687,0.009258,0.051406,-0.042598,-0.002091,0.258081,0.08859,0.002306,5.2e-05,-0.000714,-0.001327,6.2e-05,-0.000142,-0.000902
run_03_case15_ST.txt,V=  6.0  a= -12.0  b= 20.0  flap=0.0,3,15,0.3648,0.318,1.2,0.23,-12,20,0,6,NaN,0,NaN,-0,0,-0,-0.33417,0.00948,0.0094768,-0.00322,0.03677,-0.0768,0.00094,0.9536,3.236453,0.279352,-0.008562,-0.0075,-0.262704,0.085255,-0.285761,0.025614,-0.094233,0.088598,0.015729,4.429038,-0.016251,-0.193146,-0.02744,-0.039498,-0.297101,-0.270463,-0.095965,-0.009911,-1.42199,0.012235,0.050009,-0.056278,-0.002034,0.258078,0.088598,0.002177,6.7e-05,-0.000918,-0.001248,8e-05,-0.000132,-0.00121
run_03_case16_ST.txt,V=  6.0  a=  -9.0  b=  0.0  flap=0.0,3,16,0.3648,0.318,1.2,0.23,-9,0,0,6,NaN,0,NaN,-0,0,-0,-0.19161,0.0029,0.0028984,-4e-05,-0,-0.09833,0,0.9636,3.7183,3e-06,0.000429,-0.011302,1.1e-05,0.067766,-0.320134,0,-4.4e-05,0.054046,-4.4e-05,4.756586,-9e-06,-0.130919,0.000293,-0.01789,-0.320466,5e-06,-0.050073,0,-1.52801,0,0.03097,-3.1e-05,-0.000541,0.257379,0.054046,0.002513,0,0,-0.001451,-0,-7.1e-05,-0.003405
run_03_case17_ST.txt,V=  6.0  a=  -9.0  b=  5.0  flap=0.0,3,17,0.3648,0.318,1.2,0.23,-9,5,0,6,NaN,0,NaN,-0,0,-0,-0.18978,0.00284,0.0028438,-0.00102,0.006,-0.0979,0.00025,0.9555,3.690086,0.041938,-0.001972,-0.011124,-0.073233,0.066736,-0.317702,0.009849,-0.017929,0.054054,0.003808,4.738485,-0.004374,-0.130418,-0.006792,-0.017822,-0.319247,-0.069573,-0.049883,-0.002359,-1.522196,0.003246,0.030852,-0.010736,-0.000539,0.257379,0.054054,0.002493,1.3e-05,-0.00025,-0.001439,2.1e-05,-7e-05,-0.003629
run_03_case18_ST.txt,V=  6.0  a=  -9.0  b= 10.0  flap=0.0,3,18,0.3648,0.318,1.2,0.23,-9,10,0,6,NaN,0,NaN,-0,0,-0,-0.18433,0.00268,0.0026784,-0.00197,0.01181,-0.09662,0.00048,0.9314,3.606309,0.0826,-0.004306,-0.010609,-0.144253,0.063679,-0.31048,0.019398,-0.035269,0.054062,0.007631,4.68432,-0.008706,-0.128925,-0.013825,-0.017617,-0.315598,-0.138623,-0.049312,-0.0047,-1.504796,0.006467,0.030499,-0.021358,-0.000533,0.257378,0.054062,0.002435,2.6e-05,-0.000493,-0.001403,4e-05,-6.8e-05,-0.004267
run_03_case19_ST.txt,V=  6.0  a=  -9.0  b= 15.0  flap=0.0,3,19,0.3648,0.318,1.2,0.23,-9,15,0,6,NaN,0,NaN,-0,0,-0,-0.17543,0.00241,0.0024072,-0.00286,0.01726,-0.09453,0.0007,0.8923,3.469514,0.120751,-0.006504,-0.00977,-0.210889,0.058687,-0.298689,0.028358,-0.051539,0.054071,0.011396,4.594505,-0.012972,-0.12645,-0.020753,-0.017279,-0.309547,-0.206617,-0.048367,-0.007005,-1.475945,0.009638,0.029914,-0.031819,-0.000523,0.257376,0.054071,0.002339,3.8e-05,-0.000721,-0.001343,5.9e-05,-6.4e-05,-0.005222
run_03_case20_ST.txt,V=  6.0  a=  -9.0  b= 20.0  flap=0.0,3,20,0.3648,0.318,1.2,0.23,-9,20,0,6,NaN,0,NaN,-0,0,-0,-0.16336,0.00204,0.0020384,-0.00366,0.02219,-0.0917,0.0009,0.8397,3.283857,0.155233,-0.008497,-0.008635,-0.271117,0.051912,-0.282685,0.036457,-0.066244,0.05408,0.015074,4.469724,-0.017139,-0.123013,-0.027523,-0.016809,-0.30114,-0.273039,-0.047053,-0.009257,-1.43586,0.012736,0.029102,-0.042036,-0.000509,0.257374,0.05408,0.002209,4.9e-05,-0.000927,-0.001263,7.6e-05,-5.9e-05,-0.006348
run_03_case21_ST.txt,V=  6.0  a=  -6.0  b=  0.0  flap=0.0,3,21,0.3648,0.318,1.2,0.23,-6,0,0,6,NaN,0,NaN,-0,0,-0,0.00388,9e-05,8.84e-05,-2e-05,-0,-0.11493,0,0.0099,3.744239,1e-06,0.000297,-0.012732,5e-06,0.023111,-0.313144,0,-3e-05,0.005098,-2.1e-05,4.787432,-3e-06,-0.054171,0.000203,-0.001679,-0.322477,2e-06,0.002438,0,-1.538582,0,0.008959,-2.1e-05,-0.000326,0.256595,NaN,0.002531,0,0,-0.001461,-0,1.3e-05,0.011924
run_03_case22_ST.txt,V=  6.0  a=  -6.0  b=  5.0  flap=0.0,3,22,0.3648,0.318,1.2,0.23,-6,5,0,6,NaN,0,NaN,-0,0,-0,0.00423,7e-05,7.46e-05,-0.00112,0.00204,-0.11437,0.00023,0.0081,3.715809,0.008019,-0.002049,-0.012536,-0.074707,0.02276,-0.310765,0.01273,-0.01016,0.00502,0.003634,4.769214,-0.004578,-0.053962,-0.006881,-0.001672,-0.32125,-0.070041,0.002428,-0.002186,-1.532727,0.003365,0.008925,-0.007069,-0.000325,0.256595,NaN,0.002511,8e-06,-0.000252,-0.001448,1.9e-05,1.3e-05,0.009952
run_03_case23_ST.txt,V=  6.0  a=  -6.0  b= 10.0  flap=0.0,3,23,0.3648,0.318,1.2,0.23,-6,10,0,6,NaN,0,NaN,-0,0,-0,0.00527,3e-05,3.11e-05,-0.00219,0.00402,-0.11272,0.00046,0.0053,3.631388,0.015793,-0.004327,-0.011959,-0.14715,0.021718,-0.303701,0.025074,-0.019983,0.00479,0.007261,4.714699,-0.009117,-0.053342,-0.013913,-0.001652,-0.317578,-0.139552,0.002401,-0.004355,-1.515208,0.006704,0.008823,-0.014064,-0.000321,0.256595,NaN,0.002452,1.7e-05,-0.000496,-0.001412,3.8e-05,1.3e-05,0.0066
run_03_case24_ST.txt,V=  6.0  a=  -6.0  b= 15.0  flap=0.0,3,24,0.3648,0.318,1.2,0.23,-6,15,0,6,NaN,0,NaN,-0,0,-0,0.00697,-4e-05,-4.07e-05,-0.0032,0.00588,-0.11002,0.00067,0.0033,3.493542,0.023087,-0.00647,-0.011018,-0.215122,0.020015,-0.292167,0.036656,-0.029199,0.004414,0.010833,4.624302,-0.013588,-0.052316,-0.02084,-0.00162,-0.311489,-0.208,0.002355,-0.006491,-1.486156,0.009992,0.008653,-0.020951,-0.000315,0.256595,NaN,0.002356,2.4e-05,-0.000725,-0.001352,5.6e-05,1.4e-05,0.004162
run_03_case25_ST.txt,V=  6.0  a=  -6.0  b= 20.0  flap=0.0,3,25,0.3648,0.318,1.2,0.23,-6,20,0,6,NaN,0,NaN,-0,0,-0,0.00928,-0.00014,-0.0001386,-0.00411,0.00756,-0.10635,0.00085,0.0021,3.306459,0.029679,-0.008412,-0.009743,-0.276557,0.017704,-0.276513,0.047123,-0.037528,0.003904,0.014323,4.498712,-0.017954,-0.050893,-0.027608,-0.001576,-0.303029,-0.274866,0.002291,-0.008578,-1.445794,0.013203,0.008418,-0.027679,-0.000306,0.256594,NaN,0.002225,3.1e-05,-0.000933,-0.001271,7.2e-05,1.5e-05,0.002683
run_04_case01_ST.txt,V=  6.0  a=  -3.0  b=  0.0  flap=0.0,4,1,0.3648,0.318,1.2,0.23,-3,0,0,6,NaN,0,NaN,-0,0,-0,0.19998,0.00342,0.0034155,-1e-05,0,-0.13107,0,0.9526,3.741502,0,0.000161,-0.014127,2e-06,-0.022182,-0.302723,0,-1.5e-05,0.001357,-6e-06,4.80549,-1e-06,0.023852,0.000113,0.006422,-0.322161,1e-06,0.05504,0,-1.544937,-0,-0.012978,-1e-05,-0.001552,0.255729,NaN,0.002532,0,0,-0.001462,-0,9.6e-05,-0.002954
run_04_case02_ST.txt,V=  6.0  a=  -3.0  b=  5.0  flap=0.0,4,2,0.3648,0.318,1.2,0.23,-3,5,0,6,NaN,0,NaN,-0,0,-0,0.19884,0.0034,0.0033958,-0.00123,-0.00192,-0.13039,0.00022,0.9452,3.713074,-0.02603,-0.002122,-0.013912,-0.075361,-0.021845,-0.300423,0.015533,-0.00228,0.001336,0.003431,4.787204,-0.004763,0.023764,-0.006971,0.006397,-0.320935,-0.070315,0.054831,-0.002007,-1.539058,0.003474,-0.012929,-0.003383,-0.001546,0.255729,NaN,0.002512,4e-06,-0.000253,-0.001449,1.8e-05,9.6e-05,-0.002785
run_04_case03_ST.txt,V=  6.0  a=  -3.0  b= 10.0  flap=0.0,4,3,0.3648,0.318,1.2,0.23,-3,10,0,6,NaN,0,NaN,-0,0,-0,0.19546,0.00334,0.0033359,-0.00242,-0.00378,-0.12837,0.00043,0.9234,3.628658,-0.051269,-0.004339,-0.013274,-0.148433,-0.020844,-0.293594,0.030593,-0.004477,0.001275,0.006842,4.732484,-0.009488,0.023495,-0.014002,0.006325,-0.317267,-0.140097,0.054204,-0.003998,-1.521466,0.006922,-0.012781,-0.00673,-0.001528,0.255729,NaN,0.002452,7e-06,-0.000498,-0.001413,3.6e-05,9.4e-05,-0.002297
run_04_case04_ST.txt,V=  6.0  a=  -3.0  b= 15.0  flap=0.0,4,4,0.3648,0.318,1.2,0.23,-3,15,0,6,NaN,0,NaN,-0,0,-0,0.18994,0.00324,0.0032377,-0.00354,-0.00552,-0.12507,0.00063,0.8877,3.490817,-0.07495,-0.006421,-0.012232,-0.216996,-0.01921,-0.282444,0.044725,-0.006538,0.001175,0.0102,4.641747,-0.014142,0.023048,-0.020927,0.006204,-0.311184,-0.208812,0.053165,-0.005959,-1.492294,0.010317,-0.012537,-0.010026,-0.001499,0.25573,NaN,0.002356,1e-05,-0.000728,-0.001353,5.2e-05,9.2e-05,-0.001543
run_04_case05_ST.txt,V=  6.0  a=  -3.0  b= 20.0  flap=0.0,4,5,0.3648,0.318,1.2,0.23,-3,20,0,6,NaN,0,NaN,-0,0,-0,0.18245,0.0031,0.0031041,-0.00455,-0.0071,-0.1206,0.00081,0.8394,3.30374,-0.096354,-0.008305,-0.010819,-0.278965,-0.016992,-0.267311,0.057497,-0.008401,0.001039,0.013481,4.515683,-0.018688,0.022425,-0.027692,0.006036,-0.302733,-0.275938,0.051721,-0.007875,-1.451766,0.013634,-0.012196,-0.013246,-0.001458,0.25573,NaN,0.002225,1.3e-05,-0.000936,-0.001272,6.7e-05,8.8e-05,-0.000608
run_04_case06_ST.txt,V=  6.0  a=   0.0  b=  0.0  flap=0.0,4,6,0.3648,0.318,1.2,0.23,0,0,0,6,NaN,0,NaN,-0,0,-0,0.39519,0.01289,0.0128918,-0,0,-0.14657,0,0.9821,3.710035,-0,2.4e-05,-0.015483,1e-06,-0.067618,-0.288985,0,1e-06,1.119649,-0,4.810563,0,0.102294,2.3e-05,0.006322,-0.319523,0,0.107364,0,-1.547057,-0,-0.035008,0,-0.004213,0.25477,1.119649,0.002514,-0,0,-0.001455,0,0.000178,-0.001131
run_04_case07_ST.txt,V=  6.0  a=   0.0  b=  5.0  flap=0.0,4,7,0.3648,0.318,1.2,0.23,0,5,0,6,NaN,0,NaN,-0,0,-0,0.39257,0.01282,0.0128195,-0.00134,-0.00587,-0.14577,0.00021,0.9801,3.681828,-0.059946,-0.002191,-0.015248,-0.075186,-0.066591,-0.286789,0.018225,0.005625,1.119654,0.0032,4.792259,-0.004926,0.101908,-0.007061,0.006298,-0.318307,-0.070396,0.106956,-0.001822,-1.54117,0.003575,-0.034875,0.000312,-0.004197,0.25477,1.119654,0.002494,-1e-06,-0.000253,-0.001442,1.7e-05,0.000177,-0.001118
run_04_case08_ST.txt,V=  6.0  a=   0.0  b= 10.0  flap=0.0,4,8,0.3648,0.318,1.2,0.23,0,10,0,6,NaN,0,NaN,-0,0,-0,0.38478,0.0126,0.0126045,-0.00265,-0.01156,-0.14341,0.00041,0.974,3.598063,-0.11807,-0.004339,-0.01455,-0.148088,-0.06354,-0.280271,0.035896,0.011078,1.11966,0.006376,4.73748,-0.009814,0.100746,-0.014091,0.006226,-0.314669,-0.140257,0.105733,-0.00363,-1.523554,0.007122,-0.034476,0.000622,-0.004149,0.254771,1.11966,0.002435,-2e-06,-0.000498,-0.001406,3.3e-05,0.000173,-0.001078
run_04_case09_ST.txt,V=  6.0  a=   0.0  b= 15.0  flap=0.0,4,9,0.3648,0.318,1.2,0.23,0,15,0,6,NaN,0,NaN,-0,0,-0,0.37206,0.01225,0.0122532,-0.00387,-0.0169,-0.13954,0.00059,0.9635,3.461285,-0.172607,-0.006355,-0.013409,-0.21649,-0.058559,-0.269626,0.052477,0.016194,1.119666,0.009504,4.646647,-0.014627,0.098817,-0.021014,0.006107,-0.308635,-0.209051,0.103706,-0.005411,-1.494342,0.010615,-0.033816,0.000926,-0.00407,0.254771,1.119666,0.002339,-3e-06,-0.000729,-0.001346,4.9e-05,0.000168,-0.00101
